Rank,Coin,Symbol,Market Cap,Price
2013,MediBit,MEDIBIT,"
?
",$0.000013
2014,SEER,SEER,"
?
",$0.000607
2015,GSENetwork,GSE,"
?
",$0.000308
2016,BlockStamp,BST,"
?
",$1.08
2017,Livepeer,LPT,"
?
",$6.83
2018,Commerce Data...,CDC,"
?
",$0.000417
2019,Globalvillage...,GVE,"
?
",$0.000640
2020,Bitcoin File,BIFI,"
?
",$0.006109
2021,Bitcoin Rhodium,XRC,"
?
",$27.06
2022,Esports Token,EST,"
?
",$0.001710
2023,ALLUVA,ALV,"
?
",$0.006443
2024,Bitcoin 2,BTC2,"
?
",$1.60
2025,CENTERCOIN,CENT,"
?
",$0.003233
2026,WPP TOKEN,WPP,"
?
",$0.000974
2027,Experience Token,EXT,"
?
",$0.000054
2028,TCASH,TCASH,"
?
",$0.023072
2029,NewsToken,NEWOS,"
?
",$0.001052
2030,Emanate,EMT,"
?
",$0.045441
2031,MicroBitcoin,MBC,"
?
",$0.000080
2032,Helper Search...,HSN,"
?
",$0.000002
2033,Xtock,XTX,"
?
",$0.000825
2034,Carlive Chain,IOV,"
?
",$0.000498
2035,Monero Classic,XMC,"
?
",$0.833760
2036,HOT Token,HOT,"
?
",$0.008573
2037,HoryouToken,HYT,"
?
",$0.007962
2038,vSportCoin,VSC,"
?
",$0.001349
2039,MESSE TOKEN,MESSE,"
?
",$0.016102
2040,VENJOCOIN,VJC,"
?
",$7.76
2041,Hdac,HDAC,"
?
",$0.033997
2042,TouchCon,TOC,"
?
",$0.001840
2043,OTCBTC Token,OTB,"
?
",$0.024167
2044,Candy,CANDY,"
?
",$0.000029
2045,Dragon Coins,DRG,"
?
",$0.043251
2046,GAMB,GMB,"
?
",$0.000240
2047,Atomic Wallet...,AWC,"
?
",$0.139678
2048,Mobile Crypto...,MCPC,"
?
",$0.018809
2049,Bitcoin CZ,BCZ,"
?
",$0.207470
2050,OceanChain,OC,"
?
",$0.000272
2051,Aryacoin,AYA,"
?
",$0.007035
2052,Klimatas,KTS,"
?
",$0.348998
2053,Beldex,BDX,"
?
",$0.059525
2054,Bitcoin God,GOD,"
?
",$16.94
2055,Jingtum Tech,SWTC,"
?
",$0.001071
2056,Gosama,GOS,"
?
",$0.399891
2057,SDUSD,SDUSD,"
?
",$0.940922
2058,Airline & Lif...,ALLN,"
?
",$0.568905
2059,BitCash,BITC,"
?
",$0.075411
2060,Wrapped Bitcoin,WBTC,"
?
",$7907.13
2061,Infinitecoin,IFC,"
?
",$0.000018
2062,ORS Group,ORS,"
?
",$0.019922
2063,WIZBL,WBL,"
?
",$0.002436
2064,Merebel,MERI,"
?
",$0.311385
2065,Asura Coin,ASA,"
?
",$0.000277
2066,GNY,GNY,"
?
",$0.122186
2067,P2P Global Ne...,P2PX,"
?
",$0.000709
2068,StockChain,SCC,"
?
",$0.000596
2069,SealBlock Token,SKT,"
?
",$0.000453
2070,Netrum,NTR,"
?
",$7.86
2071,SegWit2x,B2X,"
?
",$2.3e-07
2072,MenaPay,MPAY,"
?
",$0.045102
2073,Elliot Coin,ELLI,"
?
",$0.000749
2074,Countinghouse,CHT,"
?
",$1.12
2075,Hyper Pay,HPY,"
?
",$0.003201
2076,PlusOneCoin,PLUS1,"
?
",$0.033290
2077,Lendroid Supp...,LST,"
?
",$0.000489
2078,LevelApp Token,LVL,"
?
",$0.001082
2079,DEXON,DXN,"
?
",$0.175588
2080,XTRD,XTRD,"
?
",$0.000771
2081,ClubCoin,CLUB,"
?
",$0.179098
2082,SuperEdge,ECT,"
?
",$0.000079
2083,Hybrid Block,HYB,"
?
",$0.001995
2084,Storjcoin X,SJCX,"
?
",$0.165971
2085,Webflix Token,WFX,"
?
",$0.001506
2086,BZEdge,BZE,"
?
",$0.000177
2087,Wiki Token,WIKI,"
?
",$1.00
2088,Fast Access B...,FAB,"
?
",$0.084334
2089,Coindom,CCC,"
?
",$0.005967
2090,Jinbi Token,JNB,"
?
",$14.01
2091,CEDEX Coin,CEDEX,"
?
",$0.021690
2092,TAGZ,TAGZ,"
?
",$0.006367
2093,PlayCoin [QRC20],PLY,"
?
",$0.019343
2094,GoldFund,GFUN,"
?
",$0.000762
2095,Superior Coin,SUP,"
?
",$0.000090
2096,RoboCalls,RC20,"
?
",$0.000313
2097,Animation Vis...,AVH,"
?
",$0.000271
2098,Ordocoin,RDC,"
?
",$0.000003
2099,CapdaxToken,XCD,"
?
",$0.001026
2100,StakeCubeCoin,SCC,"
?
",$0.118799
2101,Elitium,EUM,"
?
",$0.902944
2102,Eva Cash,EVC,"
?
",$0.029901
2103,Rocket Pool,RPL,"
?
",$0.653588
2104,Golos Gold,GBG,"
?
",$0.010224
2105,Tronipay,TRP,"
?
",$0.004029
2106,RRCoin,RRC,"
?
",$0.002962
2107,TerraNova,TER,"
?
",$0.070773
2108,GOLD Reward T...,GRX,"
?
",$0.001894
2109,GameChain System,GCS,"
?
",$0.000791
2110,Civitas,CIV,"
?
",$0.004240
2111,EncryptoTel [...,ETT,"
?
",$0.009569
2112,First Bitcoin,BIT,"
?
",$0.007402
2113,Bidooh DOOH T...,DOOH,"
?
",$0.000024
2114,Tratin,TRAT,"
?
",$0.002273
2115,Matrexcoin,MAC,"
?
",$0.037886
2116,One DEX,ODEX,"
?
",$6.3e-07
2117,WXCOINS,WXC,"
?
",$0.007282
2118,Sexcoin,SXC,"
?
",$0.010103
2119,WINCOIN,WC,"
 ?
",$0.023453
2120,Hero,HERO,"
?
",$0.052456
2121,GoldenFever,GFR,"
?
",$1.40
2122,MoneroV ,XMV,"
?
",$0.016704
2123,eosBLACK,BLACK,"
?
",$0.004549
2124,MobilinkToken,MOLK,"
?
",$0.002142
2125,SpectrumCash,XSM,"
?
",$0.000180
2126,BiNGO.Fun,777,"
?
",$0.000529
2127,Content and A...,CAN,"
?
",$0.000659
2128,RabbitCoin,RBBT,"
?
",$0.000003
2129,ShopZcoin,SZC,"
?
",$0.000362
2130,Zenon,ZNN,"
?
",$1.27
2131,NAM COIN,NAM,"
?
",$0.000165
2132,CARDbuyers,BCARD,"
?
",$0.000180
2133,Budbo,BUBO,"
?
",$0.001571
2134,Bubble,BUB,"
?
",$0.009388
2135,BingoCoin,BOC,"
?
",$0.003953
2136,Aces,ACES,"
?
",$0.000090
2137,BlazerCoin,BLAZR,"
?
",$0.000181
2138,Infinipay,IFP,"
?
",$0.000442
2139,BTCMoon,BTCM,"
?
",$0.001443
2140,Ethereum Lite,ELITE,"
?
",$0.081815
2141,SaveNode,SNO,"
?
",$0.000451
2142,Crypto Improv...,CIF,"
?
",$0.000180
2143,PROUD Money,PROUD,"
?
",$0.011916
2144,BIZKEY,BZKY,"
?
",$0.000733
2145,Centaure,CEN,"
?
",$0.000090
2146,EmberCoin,EMB,"
?
",$2.8e-08
2147,HondaisCoin,HNDC,"
?
",$0.000009
2148,Quotient,XQN,"
?
",$0.000722
2149,Axiom,AXIOM,"
?
",$0.005561
2150,AvatarCoin,AV,"
?
",$0.096290
2151,Francs,FRN,"
?
",$0.003257
2152,Tellurion,TELL,"
?
",$0.000082
2153,Wink,WINK,"
?
",$0.000179
2154,ValueChain,VLC,"
?
",$0.004480
2155,SnipCoin,SNIP,"
?
",$0.000560
2156,ContractNet,CNET,"
?
",$0.003274
2157,SalPay,SAL,"
?
",$0.009512
2158,WeToken,WT,"
?
",$0.000936
2159,Ultra Salescloud,UST,"
?
",$0.000886
2160,MEET.ONE,MEETONE,"
?
",$0.003375
2161,Pecunio,PCO,"
?
",$0.049403
2162,Twinkle,TKT,"
?
",$0.004891
2163,Smart Applica...,SAC,"
?
",$0.038500
2164,Alttex,ALTX,"
?
",$0.000162
2165,GazeCoin,GZE,"
?
",$0.008181
2166,Digital Asset...,DAXT,"
?
",$0.002544
2167,TCOIN,TCN,"
?
",$0.009232
2168,CMITCOIN,CMIT,"
?
",$0.000016
2169,GIGA,XG,"
?
",$0.000093
2170,Future1coin,F1C,"
?
",$0.000809
2171,Cobrabytes,COBRA,"
?
",$0.000090
2172,EmaratCoin,AEC,"
?
",$0.007087
2173,ZTCoin,ZT,"
?
",$0.058399
2174,OmenCoin,OMEN,"
?
",$0.000008
2175,Valuto,VLU,"
?
",$0.002075
2176,APOT,APOT,"
?
",$0.009476
2177,ROMToken,ROM,"
?
",$0.000266
2178,TOKOK,TOK,"
?
",$0.012729
2179,Gamblica,GMBC,"
?
",$0.001368
2180,Boltt Coin ,BOLTT,"
?
",$3.50
2181,BuckHathCoin,BHIG,"
?
",$0.119207
2182,Dexter G,DXG,"
?
",$0.018735
2183,UTEMIS,UTS,"
?
",$0.000238
2184,CONUN,CON,"
?
",$0.021460
2185,BitStash,STASH,"
?
",$0.000032
2186,Hellenic Node,HN,"
?
",$0.001240
2187,Toqqn,TQN,"
?
",$0.000180
2188,BetaCoin,BET,"
?
",$0.003791
2189,DynamicCoin,DMC,"
?
",$0.000091
2190,Pabyosi Coin ...,PCS,"
?
",$0.009618
2191,Fargocoin,FRGC,"
?
",$0.017000
2192,Halloween Coin,HALLO,"
?
",$0.000033
2193,Birds,BIRDS,"
?
",$0.000090
2194,ERA,ERA,"
?
",$0.000467
2195,Minex,MINEX,"
?
",$0.006727
2196,SIGMAcoin,SIGMA,"
?
",$0.001643
2197,iQuant,IQT,"
?
",$0.004117
2198,Bastonet,BSN,"
?
",$0.000003
2199,Dutch Coin,DUTCH,"
?
",$0.000071
2200,Runners,RUNNERS,"
?
",$0.000093
2201,ACChain,ACC,"
?
",$0.012727
2202,CK USD,CKUSD,"
?
",$0.539317
2203,Cropcoin,CROP,"
?
",$0.000092
2204,FToken,FT,"
?
",$0.185749
2205,Haracoin,HRC,"
?
",$0.000654
2206,Excaliburcoin,EXC,"
?
",$0.000009
2207,EscrowCoin,ESCO,"
?
",$0.007289
2208,Atlantis Blue...,ABDT,"
?
",$0.913307
2209,PayDay Coin,PDX,"
?
",$0.000187
2210,Obitan Chain,OBTC,"
?
",$0.000041
2211,VeriDocGlobal,VDG,"
?
",$0.001019
2212,YUKI,YUKI,"
?
",$0.000023
2213,CottonCoin,COTN,"
?
",$0.003082
2214,ABCC Token,AT,"
?
",$0.055392
2215,Coin2Play,C2P,"
?
",$0.001113
2216,CariNet,CIT,"
?
",$0.003008
2217,Concierge Coin,CCC,"
?
",$0.000589
2218,ALLCOIN,ALC,"
?
",$0.002703
2219,Crypto Harbor...,CHE,"
?
",$0.000093
2220,Labh Coin,LABH,"
?
",$0.000058
2221,X12 Coin,X12,"
?
",$0.003082
2222,Pandemia,PNDM,"
 ?
",$0.000008
2223,Dragon Token,DT,"
?
",$3.60
2224,Delizia,DELIZ,"
?
",$0.000167
2225,DarkPayCoin,DKPC,"
?
",$0.007250
2226,Bgogo Token,BGG,"
?
",$0.002161
2227,Hercules,HERC,"
?
",$0.016295
2228,DEXTER,DXR,"
?
",$11.88
2229,QUSD,QUSD,"
?
",$0.100142
2230,1X2 COIN,1X2,"
?
",$0.162099
2231,Cryptoinvest,CTT,"
?
",$0.001131
2232,Solareum,SLRM,"
?
",$5.16
2233,OOOBTC TOKEN,OBX,"
?
",$0.006749
2234,Locus Chain,LOCUS,"
?
",$0.018985
2235,Decimated,DIO,"
?
",$0.012004
2236,pEOS,PEOS,"
?
",$0.066584
2237,Hilux,HLX,"
?
",$0.014386
2238,Stellar Gold,XLMG,"
?
",$0.008425
2239,Gratz,GRAT,"
?
",$0.003233
2240,TRUNK COIN,TRO,"
?
",$0.005912
2241,Krios,KRI,"
?
",$0.032992
